"t","mid_price"
13786,5250.5
13787,5252
13788,5252.5
13789,5253.5
13790,5253.5
13791,5252.5
13792,5252
13793,5250
13794,5250.5
13795,5252.5
13796,5251.5
13797,5253
13798,5251
13799,5250.5
13800,5250.5
13801,5251.5
13802,5252.5
13803,5252.5
13804,5252
13805,5252.5
13806,5252.5
13807,5251.5
13808,5249.5
13809,5249.5
13810,5250
13811,5250.5
13812,5250
13813,5251.5
13814,5250.5
13815,5250.5
13816,5248.5
13817,5249.5
13818,5248.5
13819,5248.5
13820,5248.5
13821,5250
13822,5249.5
13823,5250.5
13824,5250
13825,5250.5
13826,5252.5
13827,5252.5
13828,5252.5
13829,5251
13830,5251
13831,5251
13832,5251.5
13833,5252.5
13834,5251.5
13835,5251.5
13836,5252.5
13837,5253
13838,5251.5
13839,5250.5
13840,5250
13841,5250.5
13842,5250.5
13843,5252.5
13844,5253.5
13845,5253
13846,5252.5
13847,5252.5
13848,5252.5
13849,5251.5
13850,5250
13851,5248
13852,5244.5
13853,5245.5
13854,5245.5
13855,5245.5
13856,5245.5
13857,5247
13858,5247
13859,5246.5
13860,5246.5
13861,5245.5
13862,5246.5
13863,5243.5
13864,5242.5
13865,5243
13866,5242
13867,5243
13868,5243.5
13869,5243.5
13870,5241
13871,5240
13872,5239.5
13873,5241
13874,5240
13875,5239.5
13876,5240.5
13877,5240.5
13878,5240.5
13879,5240.5
13880,5240.5
13881,5238.5
13882,5239.5
13883,5239.5
13884,5239
13885,5239.5
13886,5239
13887,5239
13888,5238.5
13889,5237
13890,5239
13891,5239
13892,5239.5
13893,5239.5
13894,5238.5
13895,5236.5
13896,5238.5
13897,5239.5
13898,5239.5
13899,5239.5
13900,5239.5
13901,5239.5
13902,5239.5
13903,5239.5
13904,5239.5
13905,5239.5
13906,5241
13907,5241.5
13908,5242
13909,5242
13910,5242.5
13911,5241
13912,5242
13913,5241.5
13914,5242.5
13915,5242.5
13916,5243.5
13917,5244.5
13918,5245.5
13919,5244.5
13920,5244.5
13921,5245.5
13922,5245.5
13923,5244.5
13924,5245.5
13925,5245.5
13926,5245
13927,5243.5
13928,5243.5
13929,5243.5
13930,5243.5
13931,5242.5
13932,5242.5
13933,5243.5
13934,5245.5
13935,5243.5
13936,5243
13937,5242.5
13938,5241.5
13939,5242.5
13940,5243.5
13941,5243
13942,5242.5
13943,5243
13944,5244.5
13945,5245.5
13946,5246.5
13947,5246.5
13948,5244.5
13949,5244.5
13950,5245
13951,5244.5
13952,5245.5
13953,5244.5
13954,5243.5
13955,5242.5
13956,5243
13957,5243.5
13958,5242.5
13959,5242.5
13960,5243.5
13961,5243.5
13962,5242.5
13963,5243
13964,5244.5
13965,5242.5
13966,5242.5
13967,5242
13968,5241.5
13969,5241.5
13970,5240.5
13971,5239.5
13972,5239.5
13973,5236
13974,5237.5
13975,5234
13976,5234.5
13977,5231.5
13978,5232.5
13979,5234.5
13980,5234.5
13981,5234.5
13982,5234.5
13983,5234
13984,5234.5
13985,5233
13986,5234.5
13987,5233.5
13988,5231.5
13989,5230.5
13990,5232.5
13991,5233.5
13992,5232
13993,5234.5
13994,5234.5
13995,5235
13996,5236.5
13997,5237.5
13998,5237.5
13999,5236.5
14000,5237.5
14001,5238
14002,5237.5
14003,5235
14004,5234.5
14005,5233.5
14006,5233.5
14007,5234.5
14008,5233.5
14009,5233.5
14010,5232.5
14011,5232.5
14012,5230.5
14013,5230.5
14014,5230
14015,5230.5
14016,5230
14017,5228.5
14018,5228.5
14019,5228
14020,5229
14021,5229.5
14022,5229
14023,5228.5
14024,5227.5
14025,5226.5
14026,5227.5
14027,5227.5
14028,5228
14029,5227.5
14030,5226.5
14031,5227.5
14032,5228
14033,5228
14034,5228.5
14035,5229.5
14036,5229.5
14037,5231
14038,5231.5
14039,5232.5
14040,5233.5
14041,5233.5
14042,5234.5
14043,5233.5
14044,5233.5
14045,5230
14046,5233.5
14047,5234.5
14048,5234.5
14049,5234.5
14050,5233.5
14051,5234
14052,5232.5
14053,5234.5
14054,5235.5
14055,5235.5
14056,5235.5
14057,5233.5
14058,5232.5
14059,5233.5
14060,5233
14061,5234
14062,5233.5
14063,5231.5
14064,5230.5
14065,5229.5
14066,5228.5
14067,5226.5
14068,5225.5
14069,5226.5
14070,5227.5
14071,5227.5
14072,5226.5
14073,5226.5
14074,5225
14075,5226.5
14076,5225
14077,5225.5
14078,5225.5
14079,5225.5
14080,5226.5
14081,5226.5
14082,5225.5
14083,5226.5
14084,5227.5
14085,5226.5
14086,5225.5
14087,5224.5
14088,5225.5
14089,5226
14090,5225.5
14091,5225.5
14092,5225.5
14093,5226.5
14094,5226.5
14095,5225
14096,5226.5
14097,5225.5
14098,5226.5
14099,5225.5
14100,5226
14101,5227.5
14102,5228.5
14103,5228.5
14104,5227.5
14105,5227.5
14106,5227.5
14107,5227.5
14108,5226.5
14109,5227.5
14110,5225.5
14111,5226.5
14112,5227.5
14113,5226.5
14114,5226.5
14115,5225.5
14116,5224
14117,5226
14118,5225.5
14119,5226.5
14120,5222.5
14121,5222
14122,5224
14123,5223.5
14124,5224.5
14125,5225
14126,5225.5
14127,5224.5
14128,5223
14129,5224.5
14130,5224.5
14131,5225.5
14132,5224.5
14133,5224.5
14134,5223
14135,5223.5
14136,5223.5
14137,5222.5
14138,5225.5
14139,5225.5
14140,5226.5
14141,5225.5
14142,5225.5
14143,5224.5
14144,5223.5
14145,5222.5
14146,5223
14147,5224.5
14148,5226
14149,5226
14150,5226.5
14151,5226.5
14152,5226
14153,5227.5
14154,5227.5
14155,5226.5
14156,5228.5
14157,5227.5
14158,5226.5
14159,5228.5
14160,5228
14161,5228
14162,5230.5
14163,5232.5
14164,5235
14165,5233
14166,5233.5
14167,5235.5
14168,5233.5
14169,5235.5
14170,5235.5
14171,5234.5
14172,5235.5
14173,5235.5
14174,5233.5
14175,5233.5
14176,5233.5
14177,5233.5
14178,5233.5
14179,5231.5
14180,5231.5
14181,5231.5
14182,5232.5
14183,5233.5
14184,5233
14185,5232.5
14186,5231.5
14187,5231.5
14188,5232.5
14189,5232.5
14190,5233.5
14191,5232.5
14192,5231.5
14193,5232.5
14194,5231.5
14195,5231.5
14196,5231.5
14197,5233.5
14198,5232.5
14199,5232.5
14200,5233
14201,5231.5
14202,5232.5
14203,5233.5
14204,5233.5
14205,5233.5
14206,5231.5
14207,5232
14208,5231
14209,5231
14210,5231.5
14211,5230.5
14212,5230.5
14213,5228.5
14214,5230
14215,5230.5
14216,5230
14217,5229.5
14218,5229.5
14219,5229.5
14220,5229.5
14221,5230
14222,5230.5
14223,5230.5
14224,5231.5
14225,5232
14226,5232.5
14227,5232.5
14228,5232.5
14229,5231.5
14230,5230
14231,5232.5
14232,5231.5
14233,5230.5
14234,5229.5
14235,5231.5
14236,5230.5
14237,5231.5
14238,5233.5
14239,5232.5
14240,5233.5
14241,5233.5
14242,5232.5
14243,5235
14244,5233
14245,5232
14246,5233.5
14247,5231
14248,5232
14249,5233.5
14250,5233.5
14251,5234.5
14252,5235.5
14253,5235.5
14254,5235.5
14255,5236.5
14256,5237.5
14257,5237.5
14258,5237.5
14259,5237.5
14260,5236
14261,5234
14262,5233.5
14263,5235.5
14264,5233.5
14265,5234.5
14266,5235.5
14267,5237.5
14268,5237.5
14269,5238.5
14270,5237.5
14271,5236.5
14272,5235.5
14273,5236
14274,5238
14275,5238.5
14276,5238.5
14277,5237.5
14278,5236
14279,5237
14280,5236.5
14281,5236.5
14282,5235.5
14283,5236.5
14284,5238
14285,5237.5
14286,5237.5
14287,5235.5
14288,5234
14289,5236
14290,5234.5
14291,5234.5
14292,5232.5
14293,5234.5
14294,5234.5
14295,5235.5
14296,5235.5
14297,5236.5
14298,5236.5
14299,5237.5
14300,5236.5
14301,5236.5
14302,5239.5
14303,5237
14304,5237.5
14305,5238.5
14306,5239.5
14307,5238.5
14308,5238.5
14309,5237.5
14310,5236.5
14311,5236
14312,5234.5
14313,5235.5
14314,5235.5
14315,5234.5
14316,5235
14317,5234.5
14318,5234.5
14319,5235.5
14320,5236.5
14321,5236
14322,5235.5
14323,5234.5
14324,5235.5
14325,5236.5
14326,5238
14327,5237.5
14328,5238.5
14329,5238.5
14330,5239.5
14331,5240.5
14332,5239
14333,5240.5
14334,5239.5
14335,5239.5
14336,5238.5
14337,5238.5
14338,5238.5
14339,5238.5
14340,5238.5
14341,5237.5
14342,5238.5
14343,5240
14344,5239.5
14345,5239.5
14346,5238.5
14347,5238.5
14348,5238
14349,5238.5
14350,5236.5
14351,5238.5
14352,5237.5
14353,5238.5
14354,5240.5
14355,5240
14356,5240.5
14357,5240.5
14358,5240.5
14359,5241
14360,5241
14361,5240.5
14362,5239.5
14363,5240
14364,5239.5
14365,5239.5
14366,5238
14367,5238.5
14368,5238.5
14369,5238.5
14370,5236
14371,5238.5
14372,5238.5
14373,5238
14374,5237.5
14375,5236.5
14376,5237.5
14377,5238.5
14378,5237.5
14379,5238
14380,5239
14381,5237.5
14382,5238.5
14383,5239
14384,5239
14385,5240.5
14386,5238.5
14387,5238.5
14388,5237.5
14389,5240.5
14390,5238.5
14391,5240
14392,5239.5
14393,5239.5
14394,5239.5
14395,5239.5
14396,5238
14397,5239
14398,5239.5
14399,5238.5
14400,5238.5
14401,5238.5
14402,5238.5
14403,5237.5
14404,5238.5
14405,5239
14406,5237.5
14407,5237.5
14408,5238.5
14409,5237.5
14410,5237.5
14411,5237.5
14412,5238.5
14413,5238
14414,5237.5
14415,5237.5
14416,5237
14417,5238
14418,5237.5
14419,5239
14420,5239.5
14421,5238.5
14422,5238.5
14423,5239
14424,5239.5
14425,5237.5
14426,5236
14427,5237
14428,5235
14429,5233
14430,5235
14431,5235.5
14432,5234.5
14433,5235.5
14434,5235.5
14435,5236.5
14436,5236.5
14437,5237.5
14438,5238.5
14439,5237.5
14440,5239.5
14441,5238.5
14442,5239
14443,5241.5
14444,5241.5
14445,5240.5
14446,5241.5
14447,5242.5
14448,5241
14449,5243.5
14450,5242.5
14451,5244
14452,5245.5
14453,5246
14454,5247.5
14455,5247.5
14456,5248.5
14457,5249
14458,5249.5
14459,5249.5
14460,5250
14461,5248.5
14462,5248.5
14463,5249.5
14464,5250.5
14465,5250
14466,5250.5
14467,5250.5
14468,5249.5
14469,5249.5
14470,5248.5
14471,5248.5
14472,5248
14473,5247.5
14474,5247.5
14475,5248.5
14476,5248.5
14477,5248.5
14478,5247.5
14479,5248.5
14480,5247.5
14481,5246
14482,5247
14483,5245.5
14484,5246.5
14485,5247.5
14486,5249.5
14487,5249.5
14488,5248.5
14489,5248.5
14490,5246
14491,5248
14492,5248.5
14493,5249.5
14494,5250.5
14495,5250.5
14496,5248.5
14497,5249.5
14498,5249.5
14499,5249
14500,5247.5
14501,5249.5
14502,5248
14503,5247.5
14504,5246.5
14505,5245.5
14506,5245.5
14507,5244.5
14508,5245.5
14509,5245.5
14510,5244.5
14511,5244.5
14512,5243.5
14513,5241.5
14514,5240.5
14515,5239.5
14516,5239.5
14517,5241
14518,5240.5
14519,5241.5
14520,5240.5
14521,5240.5
14522,5240.5
14523,5239.5
14524,5240
14525,5241.5
14526,5240.5
14527,5240.5
14528,5239.5
14529,5240.5
14530,5237.5
14531,5237.5
14532,5237.5
14533,5238
14534,5237.5
14535,5237.5
14536,5237.5
14537,5238.5
14538,5239.5
14539,5239.5
14540,5239.5
14541,5237.5
14542,5237.5
14543,5238
14544,5237
14545,5236.5
14546,5239
14547,5238
14548,5236.5
14549,5236.5
14550,5235.5
14551,5234.5
14552,5236
14553,5237.5
14554,5238.5
14555,5237.5
14556,5238.5
14557,5238.5
14558,5239.5
14559,5239.5
14560,5240
14561,5241.5
14562,5240.5
14563,5237.5
14564,5240
14565,5238.5
14566,5237.5
14567,5237.5
14568,5238
14569,5236.5
14570,5238.5
14571,5236.5
14572,5237.5
14573,5238
14574,5239
14575,5238.5
14576,5238.5
14577,5239.5
14578,5241.5
14579,5238
14580,5239.5
14581,5241.5
14582,5239.5
14583,5240.5
14584,5240.5
14585,5240.5
14586,5241.5
14587,5241.5
14588,5241.5
14589,5240.5
14590,5240.5
14591,5241
14592,5241.5
14593,5240
14594,5240.5
14595,5240.5
14596,5241.5
14597,5241.5
14598,5239.5
14599,5238.5
14600,5239.5
14601,5238.5
14602,5237.5
14603,5237
14604,5237
14605,5236.5
14606,5235.5
14607,5237.5
14608,5237.5
14609,5237.5
14610,5237
14611,5236.5
14612,5236.5
14613,5235.5
14614,5236
14615,5237.5
14616,5238.5
14617,5238.5
14618,5238.5
14619,5236.5
14620,5235
14621,5235.5
14622,5236.5
14623,5236
14624,5236
14625,5235.5
14626,5236
14627,5237.5
14628,5238.5
14629,5238.5
14630,5237.5
14631,5237.5
14632,5237.5
14633,5240
14634,5239.5
14635,5238.5
14636,5238.5
14637,5237.5
14638,5240.5
14639,5238.5
14640,5238.5
14641,5239.5
14642,5238
14643,5236.5
14644,5236.5
14645,5237.5
14646,5237.5
14647,5238
14648,5237
14649,5239.5
14650,5239.5
14651,5237.5
14652,5239.5
14653,5237.5
14654,5237.5
14655,5237
14656,5238.5
14657,5240.5
14658,5238.5
14659,5237.5
14660,5236.5
14661,5236.5
14662,5235.5
14663,5234.5
14664,5233
14665,5232.5
14666,5232.5
14667,5233.5
14668,5234.5
14669,5234
14670,5235.5
14671,5236.5
14672,5236
14673,5235
14674,5235
14675,5233.5
14676,5233.5
14677,5233
14678,5232.5
14679,5233.5
14680,5233.5
14681,5233.5
14682,5233.5
14683,5234.5
14684,5236.5
14685,5236.5
14686,5236.5
14687,5236.5
14688,5238.5
14689,5237.5
14690,5236.5
14691,5236.5
14692,5235.5
14693,5235.5
14694,5235.5
14695,5235.5
14696,5236.5
14697,5237.5
14698,5237
14699,5237.5
14700,5236.5
14701,5237
14702,5236.5
14703,5238
14704,5238
14705,5236
14706,5237.5
14707,5238
14708,5236.5
14709,5236.5
14710,5236.5
14711,5235
14712,5233.5
14713,5234.5
14714,5233.5
14715,5235
14716,5234.5
14717,5233.5
14718,5234.5
14719,5235.5
14720,5235.5
14721,5237.5
14722,5236.5
14723,5236.5
14724,5236.5
14725,5236.5
14726,5237.5
14727,5237.5
14728,5236.5
14729,5235.5
14730,5235.5
14731,5235.5
14732,5236.5
14733,5236.5
14734,5235.5
14735,5235.5
14736,5234.5
14737,5234.5
14738,5234.5
14739,5236.5
14740,5235.5
14741,5235
14742,5236
14743,5235
14744,5235.5
14745,5235.5
14746,5235.5
14747,5235.5
14748,5236.5
14749,5236.5
14750,5239.5
14751,5240.5
14752,5240
14753,5240
14754,5241.5
14755,5241.5
14756,5241.5
14757,5242.5
14758,5242.5
14759,5243.5
14760,5244.5
14761,5245.5
14762,5244.5
14763,5241
14764,5242.5
14765,5244.5
14766,5243.5
14767,5243
14768,5244.5
14769,5246.5
14770,5245.5
14771,5247.5
14772,5246.5
14773,5245.5
14774,5246.5
14775,5246.5
14776,5246.5
14777,5247.5
14778,5247.5
14779,5247
14780,5247.5
14781,5247.5
14782,5245
14783,5244.5
14784,5245.5
14785,5245.5
14786,5246.5
14787,5246.5
14788,5246
14789,5245.5
14790,5245.5
14791,5243.5
14792,5242.5
14793,5241.5
14794,5240.5
14795,5239.5
14796,5241.5
14797,5239.5
14798,5241.5
14799,5241.5
14800,5243.5
14801,5243.5
14802,5242.5
14803,5242.5
14804,5241.5
14805,5242.5
14806,5242.5
14807,5241
14808,5240.5
14809,5240.5
14810,5242
14811,5242.5
14812,5242.5
14813,5244
14814,5245.5
14815,5246.5
14816,5246.5
14817,5247
14818,5247.5
14819,5246.5
14820,5247
14821,5248
14822,5250.5
14823,5251
14824,5251.5
14825,5250.5
14826,5250
14827,5249
14828,5249.5
14829,5249.5
14830,5249
14831,5248.5
14832,5246.5
14833,5246
14834,5246.5
14835,5246
14836,5245.5
14837,5245.5
14838,5245
14839,5244.5
14840,5244.5
14841,5244.5
14842,5243.5
14843,5243.5
14844,5244
14845,5244
14846,5243.5
14847,5243
14848,5243.5
14849,5244
14850,5244.5
14851,5243.5
14852,5243
14853,5242.5
14854,5243
14855,5242.5
14856,5242.5
14857,5242
14858,5241
14859,5241.5
14860,5239.5
14861,5239.5
14862,5239.5
14863,5239
14864,5240
14865,5238.5
14866,5238.5
14867,5238.5
14868,5238.5
14869,5237.5
14870,5237
14871,5236.5
14872,5236
14873,5237.5
14874,5236.5
14875,5236.5
14876,5235.5
14877,5236.5
14878,5235.5
14879,5235.5
14880,5236
14881,5234.5
14882,5234.5
14883,5235.5
14884,5236
14885,5235.5
14886,5236.5
14887,5236.5
14888,5236.5
14889,5236.5
14890,5237.5
14891,5236.5
14892,5236.5
14893,5236.5
14894,5235.5
14895,5235.5
14896,5235
14897,5236.5
14898,5235.5
14899,5236.5
14900,5238
14901,5239
14902,5240
14903,5240.5
14904,5239.5
14905,5240.5
14906,5241
14907,5239
14908,5241.5
14909,5240.5
14910,5242
14911,5242.5
14912,5241.5
14913,5241.5
14914,5241.5
14915,5240
14916,5242
14917,5242.5
14918,5243.5
14919,5243.5
14920,5243.5
14921,5243.5
14922,5243.5
14923,5242.5
14924,5242
14925,5241.5
14926,5242.5
14927,5240.5
14928,5240.5
14929,5240.5
14930,5241.5
14931,5239.5
14932,5241
14933,5241
14934,5243.5
14935,5241.5
14936,5242
14937,5243
14938,5242
14939,5241.5
14940,5242.5
14941,5241.5
14942,5240.5
14943,5241
14944,5241
14945,5240.5
14946,5240.5
14947,5241
14948,5241
14949,5241
14950,5242
14951,5242.5
14952,5245.5
14953,5244
14954,5243.5
14955,5244.5
14956,5242.5
14957,5243.5
14958,5242.5
14959,5243.5
14960,5243.5
14961,5243
14962,5244.5
14963,5245.5
14964,5244.5
14965,5243.5
14966,5244.5
14967,5245.5
14968,5245
14969,5245.5
14970,5244.5
14971,5245.5
14972,5245.5
14973,5244.5
14974,5245.5
14975,5244.5
14976,5243.5
14977,5243.5
14978,5243
14979,5245.5
14980,5243.5
14981,5243.5
14982,5243
14983,5245.5
14984,5245.5
14985,5246.5
14986,5244.5
14987,5244.5
14988,5245.5
14989,5246.5
14990,5243.5
14991,5245.5
14992,5245.5
14993,5246.5
14994,5245.5
14995,5246.5
14996,5245
14997,5245.5
14998,5245.5
14999,5246.5
15000,5245.5
15001,5245.5
15002,5245.5
15003,5246.5
15004,5246.5
15005,5248.5
15006,5248.5
15007,5247.5
15008,5248.5
15009,5247.5
15010,5247.5
15011,5246
15012,5245.5
15013,5245.5
15014,5244
15015,5242.5
15016,5242.5
15017,5241.5
15018,5240.5
15019,5241.5
15020,5242
15021,5244
15022,5244.5
15023,5244.5
15024,5244.5
15025,5243.5
15026,5243.5
15027,5241
15028,5242.5
15029,5241.5
15030,5241.5
15031,5241.5
15032,5241.5
15033,5241
15034,5240.5
15035,5238.5
15036,5237.5
15037,5237.5
15038,5237.5
15039,5237.5
15040,5236.5
15041,5236.5
15042,5237.5
15043,5237.5
15044,5237.5
15045,5235.5
15046,5234.5
15047,5235.5
15048,5235.5
15049,5235.5
15050,5235.5
15051,5235.5
15052,5233
15053,5236
15054,5236.5
15055,5237
15056,5235.5
15057,5235.5
15058,5234.5
15059,5235.5
15060,5237
15061,5236.5
15062,5235.5
15063,5234.5
15064,5235
15065,5237
15066,5237.5
15067,5236.5
15068,5236.5
15069,5238
15070,5237.5
15071,5238.5
15072,5237.5
15073,5236.5
15074,5237.5
15075,5234.5
15076,5237.5
15077,5237.5
15078,5237.5
15079,5236.5
15080,5237.5
15081,5238.5
15082,5239.5
15083,5239.5
15084,5238.5
15085,5236.5
15086,5236.5
15087,5235
15088,5235.5
15089,5235.5
15090,5235
15091,5235
15092,5235.5
15093,5234.5
15094,5234.5
15095,5234.5
15096,5234.5
15097,5234
15098,5233.5
15099,5234
15100,5234.5
15101,5235.5
15102,5235.5
15103,5236
15104,5234.5
15105,5234.5
15106,5235.5
15107,5235.5
15108,5235.5
15109,5235
15110,5234.5
15111,5236.5
15112,5235.5
15113,5235.5
15114,5235.5
15115,5235.5
15116,5235.5
15117,5233.5
15118,5233.5
15119,5234.5
15120,5233
15121,5235
15122,5237.5
15123,5238.5
15124,5239.5
15125,5240.5
15126,5240.5
15127,5240.5
15128,5241.5
15129,5241
15130,5241.5
15131,5241.5
15132,5242.5
15133,5241.5
15134,5241.5
15135,5241.5
15136,5242
15137,5241.5
15138,5243.5
15139,5246.5
15140,5245.5
15141,5245
15142,5244.5
15143,5244.5
15144,5245
15145,5244.5
15146,5244.5
15147,5246
15148,5246
15149,5245.5
15150,5245.5
15151,5246.5
15152,5244
15153,5246.5
15154,5245.5
15155,5245.5
15156,5244.5
15157,5245.5
15158,5245.5
15159,5246
15160,5246.5
15161,5246.5
15162,5246.5
15163,5248.5
15164,5248.5
15165,5249.5
15166,5251
15167,5249.5
15168,5250
15169,5249
15170,5248.5
15171,5248.5
15172,5245
15173,5246.5
15174,5246.5
15175,5245.5
15176,5245
15177,5245
15178,5245.5
15179,5245.5
15180,5246.5
15181,5247.5
15182,5248.5
15183,5248.5
15184,5249.5
15185,5247.5
15186,5246.5
15187,5246
15188,5247.5
15189,5246
15190,5246
15191,5246.5
15192,5247
15193,5246.5
15194,5246.5
15195,5247.5
15196,5247.5
15197,5247.5
15198,5246.5
15199,5245.5
15200,5245.5
15201,5245.5
15202,5246.5
15203,5245.5
15204,5245.5
15205,5244.5
15206,5245.5
15207,5244
15208,5243.5
15209,5244.5
15210,5246.5
15211,5246.5
15212,5245.5
15213,5246.5
15214,5246.5
15215,5244.5
15216,5247.5
15217,5245.5
15218,5243
15219,5244.5
15220,5244.5
15221,5245.5
15222,5245.5
15223,5246
15224,5248.5
15225,5247
15226,5248
15227,5247.5
15228,5246.5
15229,5247.5
15230,5248
15231,5249.5
15232,5248.5
15233,5247.5
15234,5249.5
15235,5248.5
15236,5249
15237,5249.5
15238,5249.5
15239,5249.5
15240,5248.5
15241,5248.5
15242,5249
15243,5247.5
15244,5246.5
15245,5246.5
15246,5244.5
15247,5243.5
15248,5246.5
15249,5248.5
15250,5247.5
15251,5247.5
15252,5249.5
15253,5250
15254,5248.5
15255,5249.5
15256,5249
15257,5249.5
15258,5249.5
15259,5248.5
15260,5247.5
15261,5248.5
15262,5248
15263,5248.5
15264,5249.5
15265,5250.5
15266,5250.5
15267,5250.5
15268,5249
15269,5247.5
15270,5245.5
15271,5244.5
15272,5244.5
15273,5246.5
15274,5245.5
15275,5248
15276,5245.5
15277,5246.5
15278,5246.5
15279,5246.5
15280,5246
15281,5245.5
15282,5245
15283,5245.5
15284,5245.5
15285,5246
15286,5244.5
15287,5245.5
15288,5245.5
15289,5245.5
15290,5245
15291,5245.5
15292,5245.5
15293,5246.5
15294,5245.5
15295,5245.5
15296,5246.5
15297,5247.5
15298,5246.5
15299,5246.5
15300,5247
15301,5248.5
15302,5246.5
15303,5245.5
15304,5246.5
15305,5247.5
15306,5247.5
15307,5245
15308,5246.5
15309,5246.5
15310,5246.5
15311,5246.5
15312,5247.5
15313,5246.5
15314,5247.5
15315,5247.5
15316,5247.5
15317,5247.5
15318,5248.5
15319,5247.5
15320,5247.5
15321,5246
15322,5245.5
15323,5245.5
15324,5244.5
15325,5244.5
15326,5244.5
15327,5245.5
15328,5245.5
15329,5244.5
15330,5243.5
15331,5244.5
15332,5244.5
15333,5243.5
15334,5241.5
15335,5242.5
15336,5241.5
15337,5242.5
15338,5242.5
15339,5241.5
15340,5242
15341,5241
15342,5240.5
15343,5240
15344,5240
15345,5239.5
15346,5240.5
15347,5241
15348,5240.5
15349,5240.5
15350,5240.5
15351,5241
15352,5241.5
15353,5243.5
15354,5243
15355,5243.5
15356,5242.5
15357,5241.5
15358,5241.5
15359,5240.5
15360,5240.5
15361,5240.5
15362,5240.5
15363,5241.5
15364,5241.5
15365,5241.5
15366,5242
15367,5243
15368,5243.5
15369,5244.5
15370,5245.5
15371,5245
15372,5246
15373,5245.5
15374,5246.5
15375,5244.5
15376,5243.5
15377,5243.5
15378,5243.5
15379,5241
15380,5241
15381,5241.5
15382,5242
15383,5242.5
15384,5242.5
15385,5243.5
15386,5244.5
15387,5244.5
15388,5244.5
15389,5243.5
15390,5242.5
15391,5241.5
15392,5241.5
15393,5241.5
15394,5243.5
15395,5241.5
15396,5241
15397,5241.5
15398,5242
15399,5240.5
15400,5241
15401,5241.5
15402,5242
15403,5243
15404,5241
15405,5242.5
15406,5242
15407,5242.5
15408,5243.5
15409,5243.5
15410,5242
15411,5240.5
15412,5242.5
15413,5240.5
15414,5240.5
15415,5240.5
15416,5242.5
15417,5242.5
15418,5242
15419,5241.5
15420,5241.5
15421,5241.5
15422,5240.5
15423,5240.5
15424,5238.5
15425,5238.5
15426,5239.5
15427,5238.5
15428,5239.5
15429,5238.5
15430,5239
15431,5238.5
15432,5239
15433,5238.5
15434,5238.5
15435,5239.5
15436,5240.5
15437,5241.5
15438,5241.5
15439,5241
15440,5241.5
15441,5241.5
15442,5241.5
15443,5243.5
15444,5240
15445,5240.5
15446,5240
15447,5239
15448,5240.5
15449,5239.5
15450,5239.5
15451,5238.5
15452,5240.5
15453,5240.5
15454,5239.5
15455,5237.5
15456,5236.5
15457,5236
15458,5237.5
15459,5236.5
15460,5235.5
15461,5235.5
15462,5236.5
15463,5237.5
15464,5239.5
15465,5238.5
15466,5238.5
15467,5240.5
15468,5239.5
15469,5239
15470,5237.5
15471,5238.5
15472,5236.5
15473,5238.5
15474,5240.5
15475,5238.5
15476,5238.5
15477,5237.5
15478,5239
15479,5239
15480,5238.5
15481,5238
15482,5238.5
15483,5239.5
15484,5240
15485,5239.5
15486,5238.5
15487,5238
15488,5238.5
15489,5238.5
15490,5237
15491,5237.5
15492,5236.5
15493,5237.5
15494,5236.5
15495,5236.5
15496,5236.5
15497,5236.5
15498,5234.5
15499,5236
15500,5235
15501,5234.5
15502,5233
15503,5232.5
15504,5232
15505,5234
15506,5235.5
15507,5237.5
15508,5236.5
15509,5237.5
15510,5239.5
15511,5239.5
15512,5239
15513,5238.5
15514,5239.5
15515,5241.5
15516,5241
15517,5240.5
15518,5239
15519,5237
15520,5237.5
15521,5238
15522,5239
15523,5239.5
15524,5239
15525,5238.5
15526,5236.5
15527,5238.5
15528,5235.5
15529,5235.5
15530,5236
15531,5234.5
15532,5236.5
15533,5238.5
15534,5238
15535,5238.5
15536,5239.5
15537,5239
15538,5239.5
15539,5237
15540,5239.5
15541,5239.5
15542,5240
15543,5239.5
15544,5240.5
15545,5239.5
15546,5241.5
15547,5242.5
15548,5242.5
15549,5243
15550,5242.5
15551,5243
15552,5243.5
15553,5242.5
15554,5241.5
15555,5240
15556,5242.5
15557,5242.5
15558,5241.5
15559,5241.5
15560,5240.5
15561,5242.5
15562,5242
15563,5243.5
15564,5242.5
15565,5243.5
15566,5242.5
15567,5241.5
15568,5240.5
15569,5241
15570,5240.5
15571,5241
15572,5241.5
15573,5241.5
15574,5241.5
15575,5239.5
15576,5239.5
15577,5238.5
15578,5238.5
15579,5237.5
15580,5238.5
15581,5238.5
15582,5238.5
15583,5237.5
15584,5236.5
15585,5236.5
15586,5237.5
15587,5236
15588,5237.5
15589,5238.5
15590,5238.5
15591,5239.5
15592,5240
15593,5240
15594,5239.5
15595,5239.5
15596,5240.5
15597,5239.5
15598,5240.5
15599,5239.5
15600,5238.5
15601,5239.5
15602,5237
15603,5237.5
15604,5236.5
15605,5236.5
15606,5236
15607,5236.5
15608,5236.5
15609,5237.5
15610,5237
15611,5237
15612,5236.5
15613,5236.5
15614,5236.5
15615,5236.5
15616,5237.5
15617,5235.5
15618,5237
15619,5236.5
15620,5236.5
15621,5236.5
15622,5236.5
15623,5234
15624,5236
15625,5237.5
15626,5237.5
15627,5238.5
15628,5239.5
15629,5239.5
15630,5239
15631,5239.5
15632,5239
15633,5239
